position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
47,Men's Work Coats and Jackets - Carhartt,men Jackets & Coats,"[""Men's Coats"", 'Jackets', ""Men's"", 'Jacket', ""Men's""]",[],Men's Coats & Jackets · Carhartt Men's Black Relaxed Fit Washed Duck Sherpa-Lined Utility Jacket - 2 Warmer Rating · Carhartt Men's Beech Relaxed Fit Denim Sherpa ...,https://www.carhartt.com/c/men-coats-jackets
48,Men's Coats & Jackets - Express,men Jackets & Coats,"[""men's coats"", 'jackets', 'coats', 'jackets', 'coats']",[],"Shop men's coats and jackets at Express, including pea coats, bomber jackets, puffy coats more. As the weather gets cold, be prepared with the best ...",https://www.express.com/mens-clothing/coats/cat1490017
49,Men's Jackets & Coats | Casual & Smart - JACK & JONES,men Jackets & Coats,"['jackets', 'men', 'coats', 'jackets']",[],"Modern selection of formal & casual jackets for men; lightweight, denim, long and short coats & jackets from JACK & JONES.",https://www.jackjones.com/en-de/jackets
50,Buy Men Jackets Coats online in India - Myntra,men Jackets & Coats,"['Men Jackets Coats', 'Men Jackets Coats', 'Men Jackets Coats']",[],Men Jackets Coats Online. Shop for Men Jackets Coats in India ✯ Buy latest range of Men Jackets Coats at Myntra ✯ Free Shipping ✯ COD ✯ Easy returns and ...,https://www.myntra.com/men-jackets-coats
51,Men's Jackets & Coats | Scotch & Soda | Official Webstore,men Jackets & Coats,"[""Men's Jackets"", 'coats']",[],"Discover the latest in Men's Jackets, shop our transitional and stylish coats at the official Scotch & Soda online shop. Enjoy free postage and 30 day ...",https://www.scotch-soda.com/global/en/men/clothing/jackets-coats
52,Men's Designer Coats & Jackets - Bloomingdale's,men Jackets & Coats,"[""men's"", 'jackets', 'coats']",[],"Shop men's designer jackets and coats for every season. Free shipping and returns available, or buy online and pick up in store!",https://www.bloomingdales.com/shop/mens/coats-jackets?id=11548
53,Jackets & Coats for Men - FRAME,men Jackets & Coats,"['Jackets & Coats', 'Men', 'Jackets & Coats', 'Leather']",[],Jackets & Coats for Men. All Clothing; Jackets & Coats; Sweaters & Hoodies · Shirts · Leather & Suede · Tees · Pants & Shorts · Accessories. Filter +,https://frame-store.com/collections/jackets-coats-men
54,Men's Jackets & Coats - Superdry.ie,men Jackets & Coats,"[""MEN'S JACKETS & COATS""]",[],MEN'S JACKETS & COATS · Microfibre Expedition Parka Jacket · Chinook Parka Coat · XPD Sports Luxe Puffer Jacket · Military M65 Field Borg Lined Jacket · Vintage ...,https://www.superdry.ie/mens/jackets
55,Men's Jackets & Coats | H&M HK,men Jackets & Coats,"[""men's jackets"", 'coats', 'coats', 'jackets', 'jackets']",[],"Shop for men's jackets and coats at H&M. Find tailored coats and practical parkas, denim jackets, biker jackets and modern bomber styles.",https://www2.hm.com/en_hk/men/shop-by-product/jackets-and-coats.html
56,Men's Jackets & Coats | H&M MY,men Jackets & Coats,"[""men's jackets"", 'coats', 'coats', 'jackets', 'jackets']",[],"Shop for men's jackets and coats at H&M. Find tailored coats and practical parkas, denim jackets, biker jackets and modern bomber styles.",https://www2.hm.com/en_my/men/shop-by-product/jackets-and-coats.html
57,"Men's Jackets, Coats & Outerwear - Cabela's",men Jackets & Coats,"[""men's jackets"", ""men's"", 'coats', 'outerwear', 'jackets', 'jackets']",[],"Shop Cabela's selection of men's jackets, men's winter coats, and outerwear. We store Ascend hoodies & jackets, Cabela's jackets, RedHead vests & more.",https://www.cabelas.com/l/mens-jackets-coats-outerwear
58,Men's Jackets & Coats | Pendleton,men Jackets & Coats,"[""men's"", ""men's jackets"", 'coats']",[],"Browse and shop top-quality Pendleton men's apparel, including men's jackets and coats.",https://www.pendleton-usa.com/men/mens-clothing/jackets-coats/
59,Men's Jackets and Coats | Ultra Light + functional - UBR,men Jackets & Coats,"[""men's"", 'jackets', 'coats']",[],UBR's men's collection of the most technical but elegant jackets and coats in the world.,https://ubr.no/men.html
60,Men's Jackets & Coats | H&M,men Jackets & Coats,"[""men's jackets"", 'coats', 'coats', 'jackets', 'jackets']",[],"Shop for men's jackets and coats at H&M. Find tailored coats and practical parkas, denim jackets, biker jackets and modern bomber styles.",https://www2.hm.com/en_asia3/men/shop-by-product/jackets-and-coats.html
61,SALE | Men's Jackets & Coats | Shop Online | H&M US,men Jackets & Coats,"[""men's jackets"", 'coats', 'coats', 'jackets', 'jackets']",[],"Shop for men's jackets and coats at H&M. Find tailored coats and practical parkas, denim jackets, biker jackets and modern bomber styles.",https://www2.hm.com/en_us/sale/men/jackets-coats.html
62,MEN'S | JACKETS & COATS - Rails,men Jackets & Coats,"['JACKET', 'JACKET', 'JACKET']",[],WORTHING JACKET+1 colors. CRIMSON RAVEN ... BERKSHIRE SHIRT JACKET. CHINCHILLA NAVY CIRRUS ... DANTE JACKET+2 colors. INDIA INK.,https://www.rails.com/collections/mens-jackets-coats
63,Men's Jackets & Coats by KARL LAGERFELD | New Arrivals,men Jackets & Coats,"['men', 'Jackets & Coats']",[],Explore the new assortment of premium clothing for men. Shop sharp Jackets & Coats from KARL LAGERFELD for flawless looks every time.,https://www.karl.com/us-en/men/clothing/jackets-coats/
64,"Outerwear for men | Men's jackets, coats & overshirts",men Jackets & Coats,"[""Men's""]",[],"Men's wear; Women's wear. By entering your email address, you give consent to SAND Copenhagen to collect and process your personal information.",https://sandcopenhagen.com/collections/outerwear-for-men
65,Men's Jackets & Coats - Merc Clothing,men Jackets & Coats,"['Outerwear', ""men's jackets"", 'coats', 'jackets']",[],"Outerwear range is a perfect example of how the British-based company, is able to blend ... men's jackets, overcoats, pea coats, parkas, and harrington jackets.",https://www.merc.com/collections/mens-outerwear
66,Men's Jackets & Coats | Hollister Co.,men Jackets & Coats,"[""Men's Jackets & Coats""]",[],"Men's Jackets & Coats · Introducing · Faux Fur-Lined All-Weather Parka, Black · Faux Fur-Lined Hooded Puffer Jacket, Black · Sherpa-Lined Sport Hoodie, Black To ...",https://www.hollisterco.com/shop/us/mens-jackets-and-coats
67,Men's Coats & Jackets - Primark,men Jackets & Coats,"[""men's outerwear"", ""men's"", 'jackets', 'coats', 'leather jackets']",[],"Complete your look with our men's outerwear essentials. We've got men's bomber jackets, pea coats, faux leather jackets and way, way more!",https://www.primark.com/en-gb/c/men/clothing/coats-and-jackets
68,Men's Coats & Jackets | Raincoats & Parkas - JCPenney,men Jackets & Coats,"[""men's coats"", 'jackets', 'jackets', 'coats']",[],"Update your closet with men's coats & jackets. Check out JCPenney's collection of trucker jackets, puffer coats, & more by top brands.",https://www.jcpenney.com/g/men/mens-coats-jackets?id=cat100290087
69,Men's Jackets & Coats For Every Season | Brooks Brothers,men Jackets & Coats,"[""men's jackets"", 'coats', 'outerwear']",[],Our collection of men's jackets and coats are expertly crafted with exceptional quality. Choose from a variety of modern and timeless outerwear styles.,https://www.brooksbrothers.com/mens/outerwear
