position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
71,Women's Shirts & Tops + FREE SHIPPING - Zappos,women Tops & Shirts,"['Shirts', 'Tops', 'Women']",[],"Free shipping BOTH ways on Shirts & Tops, Women from our vast selection of styles. Fast delivery, and 24/7/365 real-person service with a smile.",https://www.zappos.com/women-shirts-tops/CKvXARDL1wHAAQHiAgMBAhg.zso
72,"Women's Tops, Blouses, Crop Tops & Shirts - Tommy Hilfiger",women Tops & Shirts,"[""women's tops"", 'shirts']",[],"Shop women's tops, shirts and blouses from Tommy Hilfiger. Explore our collection offering a variety of styles, patterns and colors to suit any occasion.",https://usa.tommy.com/en/tops-shirts-women
73,Women's Tops & Blouses | J. McLaughlin,women Tops & Shirts,"[""women's tops and blouses""]",[],"Look refined, yet welcoming in J McLaughlin's women's tops and blouses for any event. Shop from our collection, get free shipping on orders of $150 or more.",https://www.jmclaughlin.com/women/tops.html
74,Women's Dressy Tops - Amazon.com,women Tops & Shirts,"[""Women's"", 'Tops', 'Blouses', 'Shirts']",[],RESULTS. Price and other details may vary based on product size and color. Best Seller. MIHOLL Women's Long Sleeve Tops Lace Casual Loose Blouses T Shirts.,https://www.amazon.com/Womens-Dressy-Tops/s?k=Women%27s+Dressy+Tops
75,Women's Clearance Tops - Amazon.com,women Tops & Shirts,"['Womens Tops', 'Shirts']",[],Price and other details may vary based on product size and color. Best Seller. Womens Tops Hide Belly Tunic 2022 Summer Short Sleeve T Shirts Cute Flowy ...,https://www.amazon.com/Womens-Clearance-Tops/s?k=Women%27s+Clearance+Tops
76,Women's Tops | Abercrombie & Fitch,women Tops & Shirts,"[""Women's tops"", 'tops', 'Shirt']",[],"Shop Abercrombie & Fitch Women's tops. From going out to casual tops, discover the latest on trend ... Oversized Poplin Button-Up Shirt, White. 13 Colors.",https://www.abercrombie.com/shop/us/womens-tops--1
77,Women's Shirts and Tops | Royal Robbins,women Tops & Shirts,"[""Women's tops"", 'shirts', 'tops']",[],"Women's tops with short, long, and 3/4 length sleeves. T-shirts, tunics, sweaters, pullovers, flannel and tank tops.",https://www.royalrobbins.com/us/en-us/women/tops
1,Women's Tops | Blouses & T-shirts - JCPenney,women Tops & Shirts,"[""women's tops"", 'blouses']",[],"Shop JCPenney for an incredible selection of women's tops, from blouses to button-downs to sweatshirts and everything in between.",https://www.jcpenney.com/g/women/tops?id=cat100210006
2,Tops & Shirts for Women - Target,women Tops & Shirts,['Tops'],[],"Shop Target for Tops you will love at great low prices. Choose from Same Day Delivery, Drive Up or Order Pickup. Free standard shipping with $35 orders.",https://www.target.com/c/tops-women-s-clothing/-/N-5xtbq
3,Women's Tops | Nordstrom,women Tops & Shirts,"[""women's tops"", 'blouses']",[],"Free shipping and returns on women's tops, blouses, tees, tanks, bodysuits and more. Shop top brands like Free People, Madewell, Vince Camuto, Topshop, ...",https://www.nordstrom.com/browse/women/clothing/tops-tees
4,"Women's Tops, Blouses & Shirts | Ann Taylor",women Tops & Shirts,"['blouses', 'shirts', 'tops', ""women's tops""]",[],"Find a stylish selection of blouses, shirts & tops at Ann Taylor. From casual to dressy, shop women's tops in irresistible patterns, colors and styles ...",https://www.anntaylor.com/tops-and-blouses/cata000010
5,Cute Shirts & Tops For Women - Kohl's,women Tops & Shirts,"[""Women's Tops""]",[],Enjoy free shipping and easy returns every day at Kohl's. Find great deals on Women's Tops at Kohl's today!,https://www.kohls.com/catalog/womens-tops-clothing.jsp?CN=Gender:Womens+Category:Tops+Department:Clothing
6,Ladies Tops And Blouses - Amazon.com,women Tops & Shirts,"['Womens Blouse', 'Shirts', 'Tops', ""Women's"", 'Tops']",[],Womens Blouse V Neck Ruffle Sleeve Flowy Pom Pom Flowy Shirts Dressy Casual Cute Summer Tops · Dokotoo Women's Casual Boho Solid Color V Neck Tops Drawstring ...,https://www.amazon.com/ladies-tops-blouses/s?k=ladies+tops+and+blouses
7,"Amazon Best Sellers: Best Women's Tops, Tees & Blouses",women Tops & Shirts,"[""Women's Tops"", 'Blouses']",[],"Discover the best Women's Tops, Tees & Blouses in Best Sellers. Find the top 100 most popular items in Amazon Clothing, Shoes & Jewelry Best Sellers.","https://www.amazon.com/Best-Sellers-Women's-Tops,-Tees-Blouses/zgbs/fashion/2368343011"
8,Womens Tops - Macy's,women Tops & Shirts,"['Womens Shirts', 'Blouses', 'Tops', 'Womens Tops']",[],"Shop Online at Macys.com for the Latest Womens Shirts, Tunics, Blouses, Halter Tops & More Womens Tops. FREE SHIPPING AVAILABLE!",https://www.macys.com/shop/womens-clothing/womens-tops?id=255
9,Tops - Women - Bloomingdale's,women Tops & Shirts,"[""women's tops"", 'blouses']",[],"Discover our chic women's tops, including blouses, sweaters & more at Bloomingdale's. Free shipping and returns available, or buy online and ...",https://www.bloomingdales.com/shop/womens-apparel/tops-tees?id=5619
10,Women's Tops & Dressy Tops | Dillard's,women Tops & Shirts,"[""women's tops and blouses""]",[],"Find a great selection of women's tops and blouses at Dillard's. Offered in the latest styles and materials from tunics, tanks, camisoles and poncho ...",https://www.dillards.com/c/women-tops
11,"Women's Tops- Shirts, Blouses and Tees - Express",women Tops & Shirts,"[""women's shirts"", 'blouses', 'shirts', 'tops']",[],"Shop women's shirts and blouses at Express. From button-up dress shirts like our Portofino, to cozy cardigans and long sleeve tops for work, ...",https://www.express.com/womens-clothing/tops/cat430028
12,"Tops, Tees & Blouses: Clothing, Shoes & Jewelry - Amazon.com",women Tops & Shirts,"[""Women's Tops""]",[],Shop for Women's Tops & Tees at Amazon.com. Eligible for free shipping and free returns.,https://www.amazon.com/Womens-Tops-Tees/b?ie=UTF8&node=2368343011
13,Women's Tops | Shop All Trendy Women's Shirts - Belk,women Tops & Shirts,"[""women's tops"", 'tops', 'shirts', ""women's shirts""]",[],"Discover a range of women's tops at Belk including tank tops, dress shirts and more. Shop women's shirts online and get free shipping on qualifying orders.",https://www.belk.com/women/womens-clothing/tops/
