position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
55,"Girls' Coats, Jackets & Windbreakers | Nike, Jordan, adidas",Girls Jackets & Coats,"['coats', 'jackets', 'girls']",[],"Shop online at JD Sports for the hottest winter coats and jackets for girls. Cop the freshest winter sportswear from their favorite brands like Jordan, ...",https://www.jdsports.com/store/kids/girls/clothing/jackets/_/N-1uhgnje
56,"Girls Hoodies, Sweaters, Jackets, Coats & Outerwear",Girls Jackets & Coats,"['girls', 'jackets', 'coats', 'outerwear', 'jackets', 'girls', 'girls coats']",[],"Keep her warm & looking good with girls' jackets, hoodies, sweaters, coats and outerwear from Tea. Shop today for cozy jackets for girls, girls coats ...",https://www.teacollection.com/girls-outerwear
57,Shop Girls' Coats and Jackets | Tommy Hilfiger USA,Girls Jackets & Coats,"['girls', 'jackets', 'coats', 'jackets', 'jackets']",[],"Shop girls' jackets and coats from Tommy Hilfiger. Including windbreakers, puffer jackets and vests, trenchcoats, trucker jackets and more.",https://usa.tommy.com/en/kids-girls-jackets-coats
58,Girl Jackets & Outerwear | Carter's | Free Shipping,Girls Jackets & Coats,['Girl Jackets & Outerwear'],[],"Girl Jackets & Outerwear 70 Items. Shop girl spring jackets, girls summer jackets and girls spring coats. Style Finder ...",https://www.carters.com/carters-kid-girl-jackets-and-outerwear
59,Girls' Coats & Jackets | T.J.Maxx,Girls Jackets & Coats,"['girls', 'coats', 'jackets']",[],"Shop girls' coats & jackets for brands that wow at prices that thrill. Free Shipping on $89+ orders online, easy, in store returns. New surprises everyday!",https://tjmaxx.tjx.com/store/shop/kids-baby-shop-by-category-kids-coats-jackets-girls-coats-jackets/_/N-1172322942
60,Girls Coats & Jackets - Rachel Riley,Girls Jackets & Coats,[],[],"Rachel Riley is a British award-winning children's clothing brand. We design classic luxury childrenswear & are best known for our quality & style, with prints ...",https://www.rachelriley.com/collections/girl-coats
61,Girls' Jackets - Under Armour,Girls Jackets & Coats,"['girls', 'jackets', 'coats', 'jackets']",[],"UA makes a full range of girls' jackets, vests, puffer coats, ski jackets, windbreakers, and more—to give you the options you need to keep getting better no ...",https://www.underarmour.com/en-us/c/girls/clothing/outerwear/
62,Jackets & Outerwear - Girls' Sale - Brooks Brothers,Girls Jackets & Coats,"['girls', 'outerwear', 'coats', 'jackets']",[],Shop Brooks Brothers sale on girls' outerwear and take advantage of discount prices on a great selection of coats and jackets.,https://www.brooksbrothers.com/jackets-%26-outerwear/1561
63,"500+ results for ""Girls' Coats & Jackets"" - Sears",Girls Jackets & Coats,"['girls', 'coat', 'girls', 'jacket']",[],"However, in the cold months, bundle her up in a heavy girls'winter coat in her favorite colors. The right girls' winter jacket can make venturing outside more ...",https://www.sears.com/clothing-girls-clothing-girls-coats-jackets/b-5000941
64,Coats & Jackets 3-8 years Girl - childrenswear at YOOX,Girls Jackets & Coats,"['Coats', 'Jackets', 'Girls', 'Jacket']",[],Coats & Jackets 3-8 years on YOOX: Italian and international designer item with delivery ... Nike Sportswear Big Kids' (Girls') Synthetic-Fill Hooded Jacket.,https://mobile.yoox.com/us/girl/collections/kids/shoponline/coats%20&%20jackets_mc
