position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
68,Cute Jackets for Women & Winter Coats,women Jackets & Coats,"['jackets', 'coats', 'women', 'jackets', 'coats']",[],"Cute jackets and coats for women. Shop best sellers, faux leather, fur, denim, puffer jackets and chic winter coats.",https://www.venus.com/products.aspx?BRANCH=7~73~
69,Women's Coats & Jackets,women Jackets & Coats,"[""Women's coats"", 'jackets', 'coats', 'jackets', ""Women's""]",[],Shop Women's coats & jackets at J.Crew. Find the best coats & jackets and see the entire selection of Women's clothing.,https://www.jcrew.com/plp/womens/categories/clothing/coats-and-jackets
70,Women's Outerwear & Cold Weather Clothing,women Jackets & Coats,"['outerwear', ""women's jackets""]",[],"Sometimes, you need outerwear with a little extra warmth & comfort. Cabela's carries an affordable selection of women's jackets, vests, bibs, sweatshirts, ...",https://www.cabelas.com/l/womens-outerwear
71,Women's Jackets & Outerwear,women Jackets & Coats,"[""Women's Outerwear""]",[],Shop Women's Outerwear At COACH. Enjoy Free Shipping And Returns On All Orders.,https://www.coach.com/shop/women/ready-to-wear/jackets-outerwear
72,Women's Jackets & Coats,women Jackets & Coats,"[""women's coats"", 'jackets']",[],SCHEELS carries a wide selection of women's coats and jackets from leading brands like Columbia and The North Face.,https://www.scheels.com/c/jackets-coats/women
73,Coats & Jackets for Women,women Jackets & Coats,['coats'],[],"Shop a wide selection of winter coats, peacoats, raincoats, blazers & more at Saks OFF 5TH. Up to 70% OFF on designer brands with fast shipping.",https://www.saksoff5th.com/c/women/apparel/coats-jackets
74,"Jackets & Coats - Leather, Blazer, Faux Fur",women Jackets & Coats,"[""Women's"", 'Jackets & Coats', 'Jackets', 'Coats']",[],"Shop for Women's Designer Jackets & Coats at REVOLVE CLOTHING. Find designer Leather Jackets, Blazers, Faux Fur Coats, Peacoats & more from top brands!",https://www.revolve.com/jackets-coats/br/e4012a/
75,"Women's Jackets, Coats, & Outerwear",women Jackets & Coats,"['coats', 'jackets', 'women', ""women's outerwear"", 'coats', 'jackets']",[],Stand out in cozy coats and jackets for women from Gap. Find women's outerwear from teddy coats and parkas to denim jackets and blazers in a variety of ...,https://www.gap.com/browse/category.do?cid=5736
76,Women's Jackets & Coats,women Jackets & Coats,"[""Women's Jackets & Coats""]",[],Women's Jackets & Coats. FILTERS ... Knock Out Faux Fur Jacket. Black. $368. Add to wishlist. New ... Micro Sherpa Destiny Jacket. Ivory.,https://www.aloyoga.com/collections/womens-jackets
77,"Women's Jackets: Denim, Shirt Jacket, Corduroy, + Leather",women Jackets & Coats,"['jacket', 'coat', 'jackets', 'coats']",[],"Shop Urban Outfitters to find your perfect jacket or coat styles for the cold weather. From denim and corduroy jackets to sherpa and utility coats, ...",https://www.urbanoutfitters.com/jackets-coats-for-women
78,Women's Jackets + Coats,women Jackets & Coats,"[""Women's"", ""Women's"", ""Women's Jackets"", ""Women's Jackets"", 'Coats']",[],"Women's, Women's Clothing , Women's Jackets + Vests, Women's Jackets + Coats.",https://www.academy.com/c/womens/womens-apparel/womens-jackets--outerwear/womens-jackets-coats
